idCDP,BROAD_CPD_ID,CPD_ID,CPD_NAME,CPD_NAME_TYPE,cpd_type,CBP_SMILES
163,BRD-A37656721,410206,BRD-A37656721,BROAD_CPD_ID,MLP,COc1ccc(cc1OC)C(=O)C1CCCN(CC2CCCCC2)C1
164,BRD-K45443730,174355,BRD-K45443730,BROAD_CPD_ID,MLP,Cc1cccc(c1)-n1cnc2cc(ccc12)C(=O)N1CCCCC1
165,BRD-K38424085,206947,BRD-K38424085,BROAD_CPD_ID,NOM,C\C=C\Cn1c(SCc2ccccc2)nc2n(C)c(=O)[nH]c(=O)c12
166,BRD-K37393297,296322,BRD-K37393297,BROAD_CPD_ID,NOM,Cc1cc(C)nc(SCC(=O)c2ccc(O)c(O)c2)n1
167,BRD-K78867378,362486,BRD7378,BROAD_PUB_ID,NOM,Cn1c2ccccc2c(Cl)c([N+]([O-])=O)c1=O
168,BRD-K37061750,262320,BRD-K37061750,BROAD_CPD_ID,NOM,COc1ccc(cc1NC(=O)c1ccc(cc1)-n1nc(C)cc1C)S(=O)(=O)N1CCOCC1
169,BRD-K36111767,82713,BRD-K36111767,BROAD_CPD_ID,NOM,Clc1ccc(cc1)C(=O)N1CCN(CC1)c1ccnc2cc(Cl)ccc12
170,BRD-K19027210,630357,BRD-K19027210,BROAD_CPD_ID,NOM,C(c1ccccc1)n1ncc2c(ncnc12)N1CCN(CC1)c1ccccc1
171,BRD-K38012662,160643,BRD2662,BROAD_PUB_ID,NOM,CCC(=O)Nc1cccc(NC(=O)c2ccccc2Br)c1
172,BRD-K76846644,630354,BRD-K76846644,BROAD_CPD_ID,MLP,CCOC(=O)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)c1ccc(N)c(Cl)c1)C(C)(C)C)C#N
173,BRD-A14183911,346595,BRD-A14183911,BROAD_CPD_ID,MLP,CC(=O)c1ccc2NC(C3CC=CC3c2c1)c1cc2OCOc2cc1Br
174,BRD-K23774426,635516,BRD-K23774426,BROAD_CPD_ID,MLP,Clc1ccc(cc1Cl)-n1c(SCC(=O)Nc2ccc3CCCc3c2)nc2ccccc2c1=O
175,BRD-A16760970,291531,BRD-A16760970,BROAD_CPD_ID,NOM,OC(C(CN1CCOCC1)c1ccccc1)c1ccc(Cl)cc1
176,BRD-A99518825,410203,BRD-A99518825,BROAD_CPD_ID,NOM,COc1ccc(CN2CCCC(C2)C(=O)N2CCCC2)c(OC)c1OC
177,BRD-K12168891,219759,BRD-K12168891,BROAD_CPD_ID,MLP,Cc1ccc(cc1)-n1c(N)c(C#N)c(-c2ccc(Cl)cc2)c(C#N)c1=O
178,BRD-K65258912,112686,BRD-K65258912,BROAD_CPD_ID,MLP,CCc1nc2sc3CCCCc3c2c(=O)n1NC(=O)CCl
179,BRD-K24665987,370724,BRD-K24665987,BROAD_CPD_ID,MLP,CCOC(=O)N1CCC(CC1)NCCNC(=O)c1ccc(F)cc1
180,BRD-K75074041,247725,BRD-K75074041,BROAD_CPD_ID,NOM,Cc1ccc(cc1)\C=C1/SC(=S)N(CCCC(=O)Nc2cccc(c2)C(O)=O)C1=O
181,BRD-K40224283,371088,BRD-K40224283,BROAD_CPD_ID,NOM,COc1cccc(c1)-c1nnc(SCC(=O)c2ccc(O)c(O)c2)n1CC=C
182,BRD-K28774715,318648,BRD-K28774715,BROAD_CPD_ID,MLP,[O-][N+](=O)c1ccccc1C(=O)NNC(=O)c1csc(n1)N1CCOCC1
183,BRD-A93426597,630305,BRD-A93426597,BROAD_CPD_ID,MLP,OC(C(=O)N1CCC(CC1)Nc1ccc2[nH]ncc2c1)c1ccc(Br)cc1
184,BRD-A54347351,257518,BRD-A54347351,BROAD_CPD_ID,NOM,NC(=O)C1CCN(CC1)C1CC(=O)N(C1=O)c1cccc(F)c1
185,BRD-A98050686,410202,BRD-A98050686,BROAD_CPD_ID,MLP,CCN(CC)C(=O)C1CCCN(Cc2cccc(Cl)c2)C1
186,BRD-K53354260,102921,BRD-K53354260,BROAD_CPD_ID,NOM,Cc1oc(nc1CN1CCC(CC1)C(=O)NCc1cccnc1)-c1ccccc1C
187,BRD-K18595892,108283,BRD5892,BROAD_PUB_ID,NOM,CCCN(CCC)CCNC(=O)C1CCN(Cc2nc(oc2C)-c2ccc(Cl)cc2)CC1
188,BRD-K14232336,156695,BRD-K14232336,BROAD_CPD_ID,NOM,Cc1c(cccc1C(O)=O)N=Cc1cc(Br)cc(Br)c1O
189,BRD-K08878345,373289,BRD-K08878345,BROAD_CPD_ID,NOM,Oc1c(N=Nc2ccccc2O)c2ccccc2n1CC=C
190,BRD-K07995125,619002,BRD-K07995125,BROAD_CPD_ID,MLP,COc1cccc(c1)-c1cc2nc(C)c(C)c(N3CCN(CC3)C(=O)c3ccoc3)n2n1
191,BRD-K21005091,325717,BRD-K21005091,BROAD_CPD_ID,MLP,Clc1ccccc1C(=O)NNC(=O)c1csc(n1)N1CCOCC1
192,BRD-K49814456,349106,BRD-K49814456,BROAD_CPD_ID,MLP,[O-][N+](=O)c1ccc(C=NNC(=O)CNc2cccc(c2)[N+]([O-])=O)o1
193,BRD-K37984227,630132,BRD-K37984227,BROAD_CPD_ID,MLP,[O-][N+](=O)c1ccc(C=NNC(=O)CN2CCOCC2)o1
194,BRD-K35100517,630463,BRD-K35100517,BROAD_CPD_ID,MLP,CC(=NOC(=O)C1CCCCC1)c1nccs1
195,BRD-K23383398,375446,BRD-K23383398,BROAD_CPD_ID,MLP,OC(c1ccc(cc1)N(CC(F)(F)F)S(=O)(=O)c1ccccc1)(C(F)(F)F)C(F)(F)F
196,BRD-K29715937,376747,BRD-K29715937,BROAD_CPD_ID,MLP,Cc1ccc(cc1)-c1c(C#N)c(N)n(-c2ccc(Cl)cc2)c(=O)c1C#N
197,BRD-K99532291,206185,BRD-K99532291,BROAD_CPD_ID,MLP,Cc1nc(cs1)C(=O)NNC(=O)c1ccc(Cl)cc1
198,BRD-A72180425,144197,BRD-A72180425,BROAD_CPD_ID,MLP,COc1ccc(cc1)N(C(C(=O)NCCc1ccccc1)c1cccs1)C(=O)CCl
199,BRD-K17830172,262500,BRD-K17830172,BROAD_CPD_ID,NOM,Cc1ccc(NC(=O)CCC(=O)NN=Cc2ccc(o2)[N+]([O-])=O)cc1C
200,BRD-K85294251,238813,BRD-K85294251,BROAD_CPD_ID,NOM,Nc1nonc1-n1nnc(C(=O)NN=Cc2ccc(F)cc2)c1-c1ccc2OCOc2c1
201,BRD-K59794046,372466,BRD-K59794046,BROAD_CPD_ID,NOM,Cc1nc2ccccc2n1CC(=O)c1ccc(O)c(O)c1
202,BRD-A89681034,206613,BRD-A89681034,BROAD_CPD_ID,NOM,CC(C)(C)c1ccc2OCC(Oc2c1)C(=O)NN=Cc1ccncc1
203,BRD-K56697208,217434,BRD-K56697208,BROAD_CPD_ID,NOM,CCCCCn1c(SCCc2ccccc2)nc2n(C)c(=O)[nH]c(=O)c12
204,BRD-A45657137,184591,BRD-A45657137,BROAD_CPD_ID,NOM,CCOC(=O)C1=C(N=c2sc(=Cc3cc(OC)c(OC)c(OC)c3)c(=O)n2C1c1cccs1)c1ccccc1
205,BRD-A84909344,81472,BRD-A84909344,BROAD_CPD_ID,NOM,Brc1ccc2NC(=O)C3(NNc4ccccc4O3)c2c1
206,BRD-K48388979,345077,BRD-K48388979,BROAD_CPD_ID,NOM,CCOc1ccccc1C=NNC(=O)c1nnn(c1CN1CCCCCC1)-c1nonc1N
207,BRD-K42557763,85409,BRD-K42557763,BROAD_CPD_ID,NOM,O=C(NCc1nc2ccccc2[nH]1)c1ccc(cc1)S(=O)(=O)N1CCCC1
208,BRD-K20032655,405705,BRD-K20032655,BROAD_CPD_ID,MLP,O=C(NNC(=O)c1ccccc1)c1csc(n1)-c1ccccc1
209,BRD-K04136539,630222,BRD-K04136539,BROAD_CPD_ID,MLP,OC(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)(C(F)(F)F)C(F)(F)F
210,BRD-K75738997,292198,BRD-K75738997,BROAD_CPD_ID,NOM,Cc1ccc(cc1)S(=O)(=O)NC1CC1
211,BRD-A40560522,630139,BRD-A40560522,BROAD_CPD_ID,MLP,OC1N2CCCCCC2=Nc2ccc(Br)cc12
212,BRD-K51608872,37123,BRD8872,BROAD_PUB_ID,NOM,CN(C)c1nc(N)nc(CSc2nnnn2-c2cccc3ccccc23)n1
213,BRD-K88013557,400889,BRD-K88013557,BROAD_CPD_ID,MLP,CCCC(=O)Nc1cccc(NC(=O)Cc2ccc(Cl)cc2)c1
214,BRD-K50776152,220739,BRD6152,BROAD_PUB_ID,MLP,Cc1ccc(cc1)-n1c(N)c(C#N)c(-c2ccccc2)c(C#N)c1=O
215,BRD-K60228169,166607,BRD-K60228169,BROAD_CPD_ID,MLP,Cc1cc(NC(=O)CS(=O)(=O)c2cn(Cc3cccc(F)c3)c3ccccc23)no1
216,BRD-K68313733,231561,BRD-K68313733,BROAD_CPD_ID,MLP,ClCC(=O)N(Cc1ccccc1OCC=C)c1ccc2OCOc2c1
217,BRD-K65742362,357754,BRD-K65742362,BROAD_CPD_ID,NOM,CN(C)S(=O)(=O)c1cccc(c1)-n1sc2ccccc2c1=O
218,BRD-K40758391,376888,BRD8391,BROAD_PUB_ID,NOM,C\C(c1ccc(NC(=O)C(F)(F)F)cc1)=N/NC(=O)C1CCCC1
219,BRD-K40087974,215901,BRD-K40087974,BROAD_CPD_ID,MLP,COc1ccc(Sc2ccc(NC(=O)c3ccccc3Cl)cc2C#N)cc1
220,BRD-K87657228,630381,BRD-K87657228,BROAD_CPD_ID,NOM,Cc1ccc(cc1)S(=O)(=O)n1c(N)nc2cc(C)c(C)cc12
221,BRD-A07407288,242268,BRD-A07407288,BROAD_CPD_ID,NOM,CC(C)(C)c1ccc2OCC(Oc2c1)C(=O)NN=Cc1ccc[nH]1
222,BRD-K06058625,190210,BRD-K06058625,BROAD_CPD_ID,NOM,Cc1cccc(C)c1OCC(=O)NN=Cc1cccn1C
223,BRD-K21640605,217561,BRD-K21640605,BROAD_CPD_ID,NOM,COc1ccccc1-c1nnc(SCC(=O)c2ccc(O)c(O)c2)n1CC=C
224,BRD-K72609445,167364,BRD-K72609445,BROAD_CPD_ID,NOM,Cn1c2ncnnc2c(=O)n(C)c1=O
225,BRD-K08438429,375489,BRD-K08438429,BROAD_CPD_ID,MLP,Clc1ccc(CN(CCCNC(=S)NCCCc2c[nH]cn2)c2ccc(Br)cn2)cc1Cl
226,BRD-K50135923,618998,BRD-K50135923,BROAD_CPD_ID,MLP,O=C(N1CCN(CC1)c1cc(nc2cc(nn12)-c1ccccc1)-c1ccco1)c1ccoc1
227,BRD-K21788104,204662,BRD-K21788104,BROAD_CPD_ID,MLP,O=C(NNC(=O)c1ccccc1)c1csc(n1)-c1cccnc1
228,BRD-K46285453,372476,BRD-K46285453,BROAD_CPD_ID,NOM,Fc1cccc(c1)C(=O)Nc1nc[nH]n1
229,BRD-K07398339,630493,BRD-K07398339,BROAD_CPD_ID,NOM,COc1ccc(cc1)S(=O)(=O)n1c(N)nc2ccccc12
230,BRD-K53011428,400796,BRD-K53011428,BROAD_CPD_ID,NOM,Fc1ccc(Nc2nnc(s2)-c2ccncc2)cc1Cl
231,BRD-K30804015,635510,BRD-K30804015,BROAD_CPD_ID,MLP,CC(C)(C)c1ccc(cc1)S(=O)(=O)Nc1ccc(cc1)C(O)(C(F)(F)F)C(F)(F)F
232,BRD-K01578344,279606,BRD-K01578344,BROAD_CPD_ID,NOM,C\C=C\Cn1c(SCCCc2ccccc2)nc2n(C)c(=O)[nH]c(=O)c12
233,BRD-K06765193,119725,BRD-K06765193,BROAD_CPD_ID,MLP,[O-][N+](=O)c1ccc(\C=C(/C#N)c2nc3ccccc3[nH]2)o1
234,BRD-K70751730,630154,BRD-K70751730,BROAD_CPD_ID,MLP,OC(=O)c1ccc(O)c2ncccc12
235,BRD-K38340366,291675,BRD-K38340366,BROAD_CPD_ID,NOM,COc1cc(ccc1O)\C=C1/SC(Nc2ccccc2OC)=NC1=O
236,BRD-K70831943,190646,BRD-K70831943,BROAD_CPD_ID,NOM,Cc1ccc(cc1S(=O)(=O)N1CCCCC1)-n1sc2ccccc2c1=O
237,BRD-K05326558,106306,BRD-K05326558,BROAD_CPD_ID,NOM,CCCn1c(SCC(=O)Nc2nc3CCCCc3s2)nc2n(C)c(=O)n(C)c(=O)c12
238,BRD-K24557107,188063,BRD-K24557107,BROAD_CPD_ID,NOM,CN1C(=O)c2cccc(NCCCN3C(=O)c4ccccc4C3=O)c2C1=O
239,BRD-K44707028,99040,BRD-K44707028,BROAD_CPD_ID,NOM,COc1ccc(OC)c(c1)S(=O)(=O)Nc1cnc2ccccc2c1
240,BRD-K02715134,143488,BRD-K02715134,BROAD_CPD_ID,NOM,CC(=C/c1ccccc1)\C=C1/SC(=S)N(CCCC(=O)Nc2ccc(cc2)C(O)=O)C1=O
241,BRD-A62995832,145563,BRD-A62995832,BROAD_CPD_ID,NOM,CC(C)(C)c1ccc2OCC(Oc2c1)C(=O)NN=Cc1ccccn1
242,BRD-K05323277,387022,BRD-K05323277,BROAD_CPD_ID,NOM,COc1cc(ccc1Nc1ncc2N(C)C(=O)CCN(C3CCC(O)CC3)c2n1)C(=O)NC1CCN(C)CC1
243,BRD-K17025677,630525,BRD-K17025677,BROAD_CPD_ID,MLP,CN(Cc1sccc1C)c1ncnc2ccc(cc12)-c1ccoc1
244,BRD-K06318195,216582,BRD-K06318195,BROAD_CPD_ID,NOM,Cc1ccc(cc1)C(=O)Nc1nc2ccccc2n1CCN1CCCC1
245,BRD-K85051645,630184,BRD-K85051645,BROAD_CPD_ID,MLP,O=C1CCCC2=C1C1(CCCC1)NC(Nc1nc3ccccc3o1)=N2
246,BRD-K86966177,239955,BRD-K86966177,BROAD_CPD_ID,NOM,CCc1ccc(cc1)\C=C1/SC(=S)N(CCCC(=O)Nc2ccc(cc2)C(O)=O)C1=O
247,BRD-K42841443,100359,BRD-K42841443,BROAD_CPD_ID,MLP,Oc1ccc(CNc2ccccc2F)c2cccnc12
248,BRD-A58482795,4843,BRD-A58482795,BROAD_CPD_ID,NOM,OC(CCN1CCOCC1)(C1CCCCC1)c1ccc(Cl)cc1
249,BRD-K01926222,630391,BRD-K01926222,BROAD_CPD_ID,MLP,Cc1cc(NC(=O)CS(=O)(=O)c2cn(Cc3cccc(Br)c3)c3ccccc23)no1
250,BRD-K43131268,367703,BRD-K43131268,BROAD_CPD_ID,NOM,Cc1ccc(cc1)-c1nnc(SCC(=O)c2ccc(O)c(O)c2)n1CC=C
251,BRD-K73709114,637179,BRD-K73709114,BROAD_CPD_ID,MLP,Cc1ccc(cc1)S(=O)(=O)N1CCN(CC1)c1nc(nc2ccccc12)-c1cccs1
252,BRD-K17549032,230920,BRD-K17549032,BROAD_CPD_ID,NOM,CCOc1ccc(cc1)-c1c(nnn1-c1nonc1N)C(=O)NN=CC1CCCCC1
253,BRD-K69269694,327801,BRD-K69269694,BROAD_CPD_ID,NOM,CCOc1ccc2nc(NC(=O)CSc3nc4cccnc4n3C)sc2c1
254,BRD-K86682249,191801,BRD-K86682249,BROAD_CPD_ID,NOM,OC(=O)c1ccccc1-c1ccc(C=c2sc3nc4cc(Br)cnc4n3c2=O)o1
255,BRD-K31242007,246058,BRD-K31242007,BROAD_CPD_ID,NOM,Clc1ccc(OCC(=O)NN=Cc2ccccn2)c(Cl)c1
256,BRD-K84855052,409945,BRD-K84855052,BROAD_CPD_ID,MLP,CC(=O)Nc1c(C#N)c(-c2ccccc2)c(C#N)c(=O)n1-c1ccc(C)cc1
257,BRD-K27616003,287308,BRD-K27616003,BROAD_CPD_ID,NOM,CCc1ccc(NC2=NC(=O)\C(S2)=C\c2cc(OC)c(O)c(OC)c2)cc1
258,BRD-K04156788,400884,BRD-K04156788,BROAD_CPD_ID,MLP,Brc1ccccc1C(=O)Nc1ccccc1
259,BRD-K81142122,62979,BRD-K81142122,BROAD_CPD_ID,NOM,Cn1nc(nc2c1nc(=O)n(C)c2=O)-c1ccccn1
260,BRD-K75040614,632355,BRD-K75040614,BROAD_CPD_ID,MLP,Cc1cscc1-c1ccc(o1)C(=O)Nc1c(C)cccc1C
261,BRD-K74963702,195526,BRD-K74963702,BROAD_CPD_ID,NOM,Cn1nc(-c2ccc(Cl)cc2)c2cc(sc12)C(=O)NCCCN1CCCC1
262,BRD-K77014406,207959,BRD-K77014406,BROAD_CPD_ID,MLP,COc1cccc(c1)-c1nc(OC(C)C)c2ccccc2n1
263,BRD-K99475920,167240,BRD-K99475920,BROAD_CPD_ID,NOM,COc1ccc(cc1NC(=O)c1cc2CCCCc2s1)S(=O)(=O)N1CCOCC1
264,BRD-A80386041,630355,BRD-A80386041,BROAD_CPD_ID,NOM,Cc1ccc(cc1)C1CC(=NN1c1ccc(cc1)S(N)(=O)=O)c1ccccc1
265,BRD-K51745483,630822,BRD-K51745483,BROAD_CPD_ID,NOM,O=C(CSc1nc2ccccc2c(=O)n1-c1ccccc1)Nc1ccc2CCCc2c1
266,BRD-K23980805,190910,BRD-K23980805,BROAD_CPD_ID,MLP,Brc1c[nH]c2nc(SCc3ccccc3C#N)nc2c1
267,BRD-K82983587,630411,BRD-K82983587,BROAD_CPD_ID,MLP,Cc1cc(NC(=O)CS(=O)(=O)c2cn(Cc3cccc(c3)C(F)(F)F)c3ccccc23)no1
268,BRD-A39093044,144199,BRD-A39093044,BROAD_CPD_ID,MLP,COc1cccc(c1)N(C(C(=O)NCCc1ccccc1)c1cccs1)C(=O)CCl
269,BRD-U28903152,,,,MLP,
270,BRD-K41717398,144127,BRD-K41717398,BROAD_CPD_ID,NOM,COc1ccc(NC2=NC(=O)\C(S2)=C\c2ccc(O)c(OC)c2)cc1
271,BRD-A86990971,630440,BRD-A86990971,BROAD_CPD_ID,NOM,Cc1cccc(c1)C1CC(=NN1c1ccc(cc1)S(N)(=O)=O)c1ccccc1
272,BRD-K44536345,74450,BRD-K44536345,BROAD_CPD_ID,NOM,CN(C)S(=O)(=O)c1ccc(cc1)C(=O)Nc1nc2ccccc2[nH]1
273,BRD-A73965025,240707,BRD-A73965025,BROAD_CPD_ID,NOM,Cn1cccc1C=NNC(=O)C1COc2ccc(cc2O1)C(C)(C)C
274,BRD-K47951859,261515,BRD-K47951859,BROAD_CPD_ID,NOM,O=C(CN1C(=O)c2ccccc2C1=O)Nc1ccccc1C(=O)NC1CCCCCC1
275,BRD-A62647958,284440,BRD-A62647958,BROAD_CPD_ID,NOM,CCOC(=O)C1=C(C)N=c2sc(=Cc3ccc(OCC(O)=O)cc3)c(=O)n2C1c1ccc(Cl)cc1
276,BRD-A89441445,83121,BRD-A89441445,BROAD_CPD_ID,NOM,CC(NC(=O)c1cccc(c1)S(=O)(=O)N(C)C)c1nc2ccccc2[nH]1
277,BRD-K58499478,405706,BRD-K58499478,BROAD_CPD_ID,MLP,Clc1ccc(cc1)C(=O)NNC(=O)c1csc(n1)-c1cccs1
278,BRD-A94698726,188739,BRD-A94698726,BROAD_CPD_ID,NOM,Nc1nc(nn1-c1ccccc1)N1C(=O)C2CC=CCC2C1=O
279,BRD-K25774147,404802,BRD-K25774147,BROAD_CPD_ID,NOM,COc1ccc(C)cc1-n1nnnc1SCc1nc(N)nc(n1)N(C)C
280,BRD-A19928752,262160,BRD-A19928752,BROAD_CPD_ID,NOM,CC(Sc1ccc(C)cc1)C(=O)Nc1nc[nH]n1
281,BRD-K25835021,632484,BRD-K25835021,BROAD_CPD_ID,MLP,Fc1ccc2nc(SCC(=O)Nc3ccc4CCCc4c3)n(-c3ccccc3)c(=O)c2c1
282,BRD-K17343332,356124,BRD-K17343332,BROAD_CPD_ID,NOM,Oc1c(Br)cc(Br)cc1C=NN1CCN(Cc2ccccc2)CC1
283,BRD-K51155404,630216,BRD-K51155404,BROAD_CPD_ID,MLP,Cc1ccc2oc(NC3=NC4=C(C(=O)CCC4)C4(CCCC4)N3)nc2c1
284,BRD-K08388529,217763,BRD-K08388529,BROAD_CPD_ID,NOM,CC(=O)N1CCN(CC1)S(=O)(=O)c1cccc(c1)C(=O)Nc1nc2ccccc2[nH]1
285,BRD-K69569876,400791,BRD-K69569876,BROAD_CPD_ID,MLP,Nc1nc(CSc2nnnn2-c2ccccc2)nc(Nc2ccccc2)n1
286,BRD-K60965159,630523,BRD-K60965159,BROAD_CPD_ID,MLP,Cc1ccc(NS(=O)(=O)c2cc3OCC(=O)Nc3cc2Br)cc1C
287,BRD-K69304050,388146,BRD-K69304050,BROAD_CPD_ID,MLP,FC(F)(F)c1cccc(c1)S(=O)(=O)N1CCN(CC1)S(=O)(=O)c1ccc2OCCOc2c1
288,BRD-K22215695,256082,BRD-K22215695,BROAD_CPD_ID,NOM,Cc1ccc(Cn2ncc3c(ncnc23)N2CCN(CC2)c2ccccc2C)cc1
289,BRD-K75644678,630252,BRD-K75644678,BROAD_CPD_ID,MLP,CCCCOc1cccc2c1ccn(CC(=O)Nc1ccc3OCCOc3c1)c2=O
290,BRD-K21170640,630363,BRD-K21170640,BROAD_CPD_ID,MLP,COc1cccc(OC)c1NC(=O)c1ccc(o1)-c1cc(Cl)ccc1Cl
291,BRD-K80622725,210090,BRD-K80622725,BROAD_CPD_ID,NOM,Cc1nn(C)c2nc(=O)n(C)c(=O)c2n1
292,BRD-K91691979,345959,BRD-K91691979,BROAD_CPD_ID,MLP,CC(C)(C)Oc1ccccc1Nc1nc(NCCO)nc(n1)N1CCCC1
293,BRD-K25423143,348824,BRD-K25423143,BROAD_CPD_ID,NOM,CC(C)c1c(nnn1-c1nonc1N)C(=O)NN=Cc1cccc(OCc2ccccc2)c1
294,BRD-K83213280,293947,BRD-K83213280,BROAD_CPD_ID,NOM,Brc1ccc2N=C3CCCN3Cc2c1
295,BRD-A93893742,35624,BRD-A93893742,BROAD_CPD_ID,NOM,[O-][N+](=O)c1cc(ccc1S(=O)CC(=O)Oc1ccc(Cl)cc1)C(F)(F)F
296,BRD-K55630727,404806,BRD-K55630727,BROAD_CPD_ID,MLP,CN(C)c1nc(N)nc(CSc2nnnn2-c2ccc(Cl)cc2)n1
297,BRD-K57357304,196025,BRD-K57357304,BROAD_CPD_ID,NOM,CCN(CC)CCNC(=O)c1cc2c(nn(C)c2s1)-c1ccc(Cl)cc1
298,BRD-K53335770,630224,BRD-K53335770,BROAD_CPD_ID,MLP,COc1cccc(c1)S(=O)(=O)Nc1ccc(cc1)C(O)(C(F)(F)F)C(F)(F)F
299,BRD-A06664848,144111,BRD-A06664848,BROAD_CPD_ID,NOM,CC(Sc1nc2cc(Cl)ccc2s1)C(=O)Nc1cccc(c1)S(=O)(=O)N1CCOCC1
300,BRD-K21009077,635943,BRD-K21009077,BROAD_CPD_ID,MLP,OS(=O)(=O)CCN1C(=S)SC(=Cc2cn(nc2-c2ccc(OCc3ccc(Cl)cc3)cc2)-c2ccccc2)C1=O
301,BRD-K56477805,371116,BRD-K56477805,BROAD_CPD_ID,NOM,Cc1nnc(N=c2ssnc2Cl)o1
302,BRD-K81933000,630353,BRD-K81933000,BROAD_CPD_ID,MLP,Cc1cc(nc2ccc(NC(=O)C3CCCCC3)cc12)N1CCOCC1
303,BRD-K94287906,418763,BRD-K94287906,BROAD_CPD_ID,MLP,O=C(NCc1cccc2ccsc12)c1cccs1
304,BRD-K05396879,56758,15D-prostaglandin J2,primary-common,POS,CCCCC\C=C\C=C1/[C@@H](C\C=C/CCCC(O)=O)C=CC1=O
305,BRD-A75409952,429506,BRD-A75409952,BROAD_CPD_ID,POS,COCC1OC(=O)c2coc3c2C1(C)C1=C(C2CCC(=O)C2(C)CC1OC(C)=O)C3=O
306,BRD-K27305650,52229,LY-294002,primary-common,POS,O=c1cc(oc2c(cccc12)-c1ccccc1)N1CCOCC1
307,BRD-K55127134,32664,fluphenazine,INN,POS,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1
308,BRD-K81418486,56554,vorinostat,INN,POS,ONC(=O)CCCCCCC(=O)Nc1ccccc1
309,BRD-K21680192,26988,mitoxantrone,INN,POS,OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12
310,BRD-K41260949,29718,valproic acid,INN,POS,CCCC(CCC)C(O)=O
311,BRD-A84481105,24435,thioridazine,INN,POS,CSc1ccc2Sc3ccccc3N(CCC3CCCCN3C)c2c1
312,BRD-A13084692,44498,troglitazone,INN,POS,Cc1c(C)c2OC(C)(COc3ccc(CC4SC(=O)NC4=O)cc3)CCc2c(C)c1O
313,BRD-K68202742,50777,trichostatin A,primary-common,POS,C[C@H](\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C
314,BRD-A79768653,466763,sirolimus,INN,POS,COC1CC(CC(C)C2CC(=O)C(C)\C=C(C)\C(O)C(OC)C(=O)C(C)CC(C)\C=C\C=C\C=C(C)\C(CC3CCC(C)C(O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)OC)CCC1O
315,BRD-K89732114,26914,trifluoperazine,INN,POS,CN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1
316,BRD-K04883440,635269,BRD-K04883440,BROAD_CPD_ID,POS,C[C@@H]([C@H]1CC[C@H]2[C@@H]3C[C@H]4O[C@]44[C@@H](O)C=CC(=O)[C@]4(C)[C@H]3CC[C@]12C)[C@@H]1CC(C)=C(CO)C(=O)O1
317,BRD-K43797669,24132,genistein,primary-common,POS,Oc1ccc(cc1)-c1coc2cc(O)cc(O)c2c1=O
318,BRD-K71879491,23151,tretinoin,INN,POS,CC(/C=C/C1=C(C)CCCC1(C)C)=C\C=C\C(C)=C\C(O)=O
319,BRD-A85667082,464880,BRD-A85667082,BROAD_CPD_ID,POS,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc1cc(O)ccc31
320,BRD-K18910433,36611,estradiol,INN,POS,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O
321,BRD-K81473043,50134,tanespimycin,INN,POS,CO[C@H]1C[C@H](C)CC2=C(NCC=C)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O
322,BRD-K11528507,50699,geldanamycin,common,POS,CO[C@H]1C[C@H](C)CC2=C(OC)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O
323,BRD-K13665559,634616,BRD-K13665559,BROAD_CPD_ID,POS,C[C@@H]1C[C@H]2O[C@@H]2\C=C/C=C/C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1
324,BRD-A19037878,429505,BRD-A19037878,BROAD_CPD_ID,POS,CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C
325,BRD-K88378636,61675,BRD-K88378636,BROAD_CPD_ID,POS,C[C@@H]([C@H]1CC[C@H]2[C@@H]3C[C@H]4O[C@]44[C@@H](O)C=CC(=O)[C@]4(C)[C@H]3CC[C@]12C)[C@H]1CC(C)=C(CO)C(=O)O1
326,BRD-A61304759,466764,BRD-A61304759,BROAD_CPD_ID,POS,COC1CC(C)CC2=C(NCC=C)C(=O)C=C(NC(=O)\C(C)=C\C=C\C(OC)C(OC(N)=O)\C(C)=C\C(C)C1O)C2=O
327,BRD-A06304526,429502,BRD-A06304526,BROAD_CPD_ID,POS,COC1CC(C)CC2=C(NCCN(C)C)C(=O)C=C(NC(=O)\C(C)=C\C=C\C(OC)C(OC(N)=O)\C(C)=C\C(C)C1O)C2=O
